id,school,sex,age.x,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,guardian.x,traveltime.x,studytime.x,failures.x,schoolsup.x,famsup.x,paid.x,activities.x,higher.x,romantic.x,famrel.x,freetime.x,goout.x,Dalc.x,Walc.x,health.x,absences.x,G1.x,G2.x,G3.x,guardian.y,traveltime.y,studytime.y,failures.y,schoolsup.y,famsup.y,paid.y,activities.y,higher.y,romantic.y,famrel.y,freetime.y,goout.y,Dalc.y,Walc.y,health.y,absences.y,G1.y,G2.y,G3.y,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
207,GP,M,15,U,LE3,A,2,1,services,other,course,yes,yes,mother,4,1,3,no,no,no,no,yes,no,4,5,5,2,5,5,0,8,9,10,mother,4,1,0,no,no,no,no,yes,no,4,5,5,2,5,5,0,12,11,11,2,5,4,5,2,5,5,1,3,2,4,5,5,2,5,4,3,3,3,4,3,4,1,4,2,2,1,1,4,4,4,4,4,4,4,2,3,4,4,5,2,1,2,1,4,4,2,2,3,2,5,4,4,4,4,5,4,5,2,1,1,4,4,3,2,5,4,4,5,3,5,2,3,3,4,2,1,1,3,4,2,4,5,4,4,4,2,5,2,4,4,3,3,4,4,4,3,3,2,3,4,2,1,2,5,2,4,3,2,3,4,3,4,3,4,4,5,4,4,4,2,2,2,4,4,4,4,4,2,2,3,3,2,3,4,3,4,4,4,5,4,5,5,5,2,4,4,4,2,2,2,4,4,5,5,1,4,2,4,4,1,4,2
208,GP,M,15,U,LE3,A,3,2,services,other,home,yes,yes,mother,1,2,0,no,yes,yes,no,yes,no,4,2,2,1,1,1,0,16,18,19,mother,1,2,0,no,yes,no,no,yes,no,4,2,2,1,1,1,0,15,16,17,4,5,5,4,4,5,4,2,1,4,4,4,5,5,5,4,4,5,4,4,2,4,2,2,4,5,5,2,2,2,2,4,1,4,5,2,1,4,5,2,1,2,4,2,4,5,5,4,5,1,1,1,1,5,4,1,3,5,2,4,5,2,4,3,4,5,4,1,4,2,1,3,3,5,5,5,1,5,4,2,2,1,5,1,4,2,2,4,4,5,3,3,1,5,5,5,5,5,5,5,3,1,1,5,3,5,5,4,2,1,5,1,4,4,3,4,5,2,5,3,3,1,1,5,4,5,2,5,1,1,1,1,2,4,5,5,4,5,4,5,5,1,1,4,2,3,4,4,2,2,5,5,4,2,2,5,2,2,5,1,3,4,5
209,GP,M,15,U,LE3,A,4,2,health,health,other,yes,no,father,2,1,1,no,no,no,no,yes,no,5,5,5,3,4,5,6,11,11,10,father,2,1,0,no,no,no,no,yes,no,5,5,5,3,4,5,4,10,9,9,2,3,2,5,3,3,4,5,2,2,4,2,4,4,4,4,2,2,4,2,2,2,4,4,5,4,4,2,4,2,1,2,4,4,4,5,5,4,4,2,2,2,2,3,4,2,4,2,3,4,1,4,2,4,4,3,5,4,2,2,4,2,4,5,4,5,2,5,1,1,1,1,1,5,4,5,2,4,4,2,2,2,2,4,4,2,2,2,2,4,4,2,4,2,4,4,4,4,4,2,2,2,2,1,2,1,1,1,5,4,4,5,5,2,2,4,4,4,2,2,4,2,3,3,2,4,4,4,2,2,2,2,2,2,2,4,2,4,4,4,4,2,4,4,2,4,2,4,2,4,4,4,4,4,2,5,4,2,4,5,4,4,2
21,GP,F,15,U,GT3,T,3,2,services,other,home,yes,yes,mother,2,2,0,yes,yes,yes,no,yes,no,4,3,5,1,1,2,26,7,6,6,mother,2,2,0,yes,yes,no,no,yes,no,4,3,5,1,1,2,16,11,10,10,5,5,5,4,5,5,4,5,1,2,4,5,5,4,4,4,4,5,1,4,1,1,1,4,5,5,4,2,5,1,1,1,1,5,5,5,5,5,5,2,1,1,1,5,0,5,2,5,3,1,5,1,1,3,5,3,5,1,1,1,5,1,4,4,5,5,5,5,1,1,1,1,1,4,4,2,1,1,2,1,3,2,5,1,2,3,2,4,1,3,4,5,4,5,4,1,3,4,2,4,3,4,2,2,1,1,5,4,5,5,4,5,5,4,5,2,4,5,1,4,5,2,4,5,5,5,5,4,1,2,2,1,2,1,3,4,4,5,5,0,5,4,4,4,4,4,3,3,0,4,2,1,3,5,5,2,5,1,5,3,1,3,5
210,GP,M,15,U,LE3,A,4,4,teacher,teacher,course,yes,yes,mother,1,1,0,no,no,no,yes,yes,no,5,5,3,1,1,4,6,18,19,19,mother,1,1,0,no,no,no,yes,yes,no,5,5,3,1,1,4,4,13,14,14,5,4,5,4,3,4,4,3,1,3,4,3,4,5,4,3,4,4,4,3,3,1,1,2,4,3,2,2,2,3,3,3,3,4,2,4,4,3,2,2,3,3,2,1,4,3,2,3,2,3,3,2,3,1,1,1,2,1,3,3,1,4,3,3,2,2,3,4,3,4,2,4,4,5,5,5,3,4,4,1,1,1,1,2,2,2,2,3,2,3,4,4,3,2,5,5,4,4,3,4,2,4,4,4,4,4,3,3,3,3,4,4,2,3,3,4,4,3,4,3,2,2,3,5,4,5,5,4,1,1,1,1,2,3,4,4,3,4,4,4,4,3,4,4,3,2,4,2,4,3,3,3,4,2,3,3,3,2,3,1,4,4,3
211,GP,M,15,U,LE3,T,1,2,other,at_home,home,yes,yes,father,1,2,0,yes,yes,no,yes,yes,no,4,3,2,1,1,5,2,9,10,9,father,1,2,0,yes,yes,no,yes,yes,no,4,3,2,1,1,5,0,14,13,14,4,4,2,4,4,4,4,3,2,3,2,2,4,4,2,3,4,4,5,3,2,2,1,3,4,4,4,2,1,2,1,1,3,4,4,4,4,4,4,2,4,3,1,2,2,4,3,4,2,2,3,2,3,3,4,5,4,5,2,2,4,2,4,4,2,4,2,4,1,2,2,3,3,4,4,4,2,1,2,3,4,1,5,3,4,3,3,4,2,3,4,4,3,4,4,4,5,3,2,4,3,2,2,5,2,3,4,4,4,2,1,1,4,4,3,1,2,2,3,3,4,4,5,2,2,3,3,3,2,2,2,5,2,4,5,4,2,4,4,4,4,5,2,2,2,4,2,4,2,2,5,3,4,4,3,4,3,2,4,3,2,4,4
212,GP,M,15,U,LE3,T,2,2,services,health,reputation,yes,yes,mother,1,4,0,no,yes,no,yes,yes,no,4,3,4,1,1,4,6,11,13,14,mother,1,4,0,no,yes,no,yes,yes,no,4,3,4,1,1,4,2,11,12,12,4,4,4,4,4,4,4,4,2,2,4,4,2,4,4,4,4,4,4,2,2,2,2,4,2,4,4,4,2,2,2,2,2,4,4,2,4,4,4,2,2,2,2,2,2,4,2,4,2,2,2,2,2,4,4,4,4,4,2,2,4,2,2,4,4,4,4,4,2,2,4,2,2,4,4,4,2,2,2,4,4,2,2,2,2,2,2,4,2,4,4,4,4,2,2,2,2,3,2,2,4,4,4,4,2,4,2,2,4,2,2,4,4,2,2,2,2,2,4,2,2,4,4,4,4,4,2,2,2,2,4,2,2,2,2,4,4,4,4,4,4,4,2,2,2,4,4,4,4,2,4,2,4,2,2,2,2,2,4,2,4,4,2
213,GP,M,15,U,LE3,T,2,2,services,services,home,yes,yes,mother,2,2,0,no,no,yes,yes,yes,no,5,3,3,1,3,4,4,15,15,15,mother,2,2,0,no,no,yes,yes,yes,no,5,3,3,1,3,4,2,13,12,13,4,4,4,4,4,4,3,2,2,4,4,4,4,4,3,3,3,4,4,3,4,2,2,3,3,3,2,2,3,3,3,2,2,4,4,3,3,5,4,2,2,3,2,2,2,4,3,4,3,3,3,2,4,4,4,4,4,5,2,4,3,2,4,3,2,2,4,4,2,3,2,2,4,4,3,2,2,4,4,2,2,2,4,2,2,4,2,4,3,2,2,3,3,4,3,4,4,3,4,4,4,2,3,4,4,2,3,2,2,2,3,4,3,4,3,4,4,4,4,4,2,2,2,4,4,5,4,5,2,4,2,2,2,4,5,4,4,4,4,3,3,4,3,4,3,3,4,4,2,2,2,2,2,4,3,2,3,4,4,2,3,4,4
214,GP,M,15,U,LE3,T,3,3,other,other,course,no,yes,mother,1,2,0,no,no,no,yes,yes,no,5,3,2,1,1,2,0,8,10,12,mother,1,2,0,no,no,no,yes,yes,no,5,3,2,1,1,2,0,13,12,12,3,4,4,4,3,3,3,3,3,2,4,3,4,5,4,3,3,5,4,2,2,1,1,3,3,3,3,2,3,3,3,3,4,3,3,4,4,3,3,3,2,3,3,2,2,4,2,3,3,1,2,3,3,4,4,4,3,5,1,2,1,1,1,3,1,4,2,3,3,3,4,4,4,5,4,3,1,4,3,1,1,1,3,3,5,4,3,5,4,4,4,3,2,3,5,4,4,5,1,4,4,1,3,4,4,4,4,5,3,3,4,3,3,3,2,3,3,4,3,4,3,2,3,5,4,3,4,5,2,2,2,1,3,4,4,4,4,4,5,5,4,4,4,3,2,4,3,1,5,2,1,3,1,4,4,3,4,4,3,1,3,4,4
215,GP,M,15,U,LE3,T,4,2,teacher,other,course,yes,yes,mother,1,1,0,no,no,no,no,yes,no,3,5,2,1,1,3,10,18,19,19,mother,1,1,0,no,no,no,no,yes,no,3,5,2,1,1,3,10,18,17,18,0,0,0,4,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,5,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,3,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,2,0,3,0,0,0,3,0,0,3,4,0,2,0,0,0,0,0,4,0,0,3,0,0,2,0,0,0,0,4,5,0,0,0,0,3,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0
216,GP,M,15,U,LE3,T,4,3,teacher,services,home,yes,yes,mother,1,3,0,no,yes,no,yes,yes,no,5,4,3,1,1,4,2,15,16,18,mother,1,3,0,no,yes,no,yes,yes,no,5,4,3,1,1,4,0,14,14,14,5,5,5,5,5,5,3,2,1,1,5,3,4,5,5,3,3,2,2,1,1,1,1,4,5,5,5,4,3,1,1,1,1,5,3,5,4,3,4,3,2,1,3,3,3,5,2,5,2,2,3,1,2,3,4,1,2,4,4,3,4,4,2,4,5,3,3,5,2,2,1,2,3,5,5,5,4,5,5,1,1,1,1,3,2,2,3,2,1,4,4,4,3,3,5,5,5,4,1,5,3,1,1,2,1,2,1,3,5,5,2,5,5,1,2,5,4,4,1,1,3,4,4,5,5,5,4,5,1,1,1,1,3,3,3,5,5,5,4,4,4,5,1,3,3,3,2,5,3,4,3,5,4,3,2,3,1,2,1,1,4,4,5
217,GP,M,15,U,LE3,T,4,4,health,services,course,yes,yes,father,1,1,0,no,yes,yes,yes,yes,no,4,3,3,1,3,5,2,14,14,14,father,1,1,0,no,yes,no,yes,yes,no,4,3,3,1,3,5,0,12,13,12,4,4,5,4,5,4,4,4,2,2,4,4,3,5,4,2,3,4,4,4,2,1,1,3,4,4,4,2,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,3,4,5,4,5,4,1,4,2,1,4,4,3,5,5,1,1,4,1,2,4,4,3,4,4,2,2,2,2,3,5,5,5,1,4,5,1,1,1,1,2,2,2,2,3,2,4,4,4,4,3,4,4,5,3,2,4,3,1,1,2,2,2,4,2,4,4,3,4,4,4,3,4,4,4,4,4,2,3,3,4,3,4,4,4,2,3,2,2,3,3,4,4,3,4,4,4,4,4,3,4,3,4,3,4,3,2,3,3,4,4,3,3,2,3,4,4,2,4,4
218,GP,M,15,U,LE3,T,4,4,teacher,other,home,no,yes,other,1,1,0,no,yes,no,no,yes,yes,5,4,3,2,4,5,8,12,12,12,other,1,1,0,no,yes,no,no,yes,yes,5,4,3,2,4,5,8,10,11,11,3,5,4,2,4,4,4,4,2,2,4,4,5,4,5,2,2,4,4,2,1,2,1,2,5,4,2,2,5,4,2,4,4,4,3,2,4,4,5,3,2,2,2,2,3,4,2,4,4,2,4,2,2,4,4,3,5,5,4,2,1,2,4,3,4,5,2,4,2,4,1,4,4,4,4,4,1,2,1,2,4,1,2,4,4,2,2,5,2,2,4,4,4,5,4,4,4,5,4,4,2,2,2,4,4,3,4,4,2,4,4,5,2,2,4,2,4,2,2,2,2,4,4,3,4,4,3,4,2,2,4,2,2,4,4,4,4,5,5,4,4,5,2,2,2,4,4,4,4,4,4,2,5,4,4,4,4,2,2,2,2,2,2
219,GP,M,16,R,GT3,A,4,4,other,teacher,reputation,yes,yes,mother,2,3,0,no,yes,no,yes,yes,yes,2,4,3,1,1,5,7,15,16,15,mother,2,3,0,no,yes,no,yes,yes,yes,2,4,3,1,1,5,4,13,13,13,4,1,3,2,5,2,4,3,1,1,1,3,5,1,5,1,2,2,2,2,4,1,2,4,1,2,1,4,1,2,1,4,1,5,2,5,4,5,1,1,5,4,1,4,1,5,1,3,1,1,1,1,1,1,5,3,5,5,5,1,3,1,3,4,4,5,4,4,1,2,2,4,2,5,5,5,2,3,5,2,2,1,3,2,3,1,2,2,2,3,3,3,5,3,3,1,3,3,3,4,3,4,4,2,2,2,2,2,4,4,2,2,2,1,1,1,3,1,2,2,5,3,5,1,4,5,1,1,1,5,3,1,1,2,2,4,2,4,3,2,4,5,2,4,4,3,5,2,2,1,1,1,2,1,1,2,4,2,1,5,4,4,1
22,GP,F,15,U,GT3,T,4,2,health,services,home,yes,yes,mother,1,3,0,no,yes,yes,yes,yes,yes,3,2,2,1,1,5,2,15,14,15,mother,1,3,0,no,yes,no,yes,yes,yes,3,2,2,1,1,5,0,14,14,14,2,3,3,4,4,2,3,3,3,3,2,2,4,4,4,3,4,4,4,3,2,4,4,2,3,4,3,4,4,3,3,3,4,2,2,4,2,2,3,4,3,4,4,2,2,4,3,3,3,2,2,3,2,4,4,3,4,2,2,2,4,2,2,2,2,2,2,2,5,4,4,4,4,2,2,2,2,1,4,4,4,2,2,2,2,2,2,4,1,4,4,4,4,4,4,2,4,2,3,3,4,3,3,2,4,4,2,2,4,4,4,4,4,4,4,4,4,4,3,4,2,2,2,3,3,4,2,2,4,4,4,3,2,4,4,5,4,5,4,5,2,2,2,4,4,4,5,4,2,2,4,2,4,4,2,4,4,3,4,4,3,3,3
220,GP,M,16,R,GT3,T,2,1,other,other,course,no,no,mother,2,1,0,no,no,no,yes,yes,no,3,3,2,1,3,3,0,8,9,8,mother,2,1,0,no,no,no,yes,yes,no,3,3,2,1,3,3,2,14,13,12,1,3,4,4,2,2,4,4,2,2,4,4,3,4,4,3,4,4,4,3,4,1,2,3,4,3,3,4,2,3,3,2,3,4,3,4,4,4,3,3,2,2,2,3,4,4,2,4,3,2,3,2,2,3,3,5,3,4,3,4,4,4,4,3,4,3,2,3,4,3,2,4,4,4,5,4,2,4,5,1,1,2,2,2,3,4,3,4,5,2,3,1,1,3,5,4,3,3,3,3,2,3,2,5,4,5,4,4,1,1,1,1,3,5,2,2,2,2,3,2,3,4,2,5,4,4,3,3,2,2,3,3,2,4,3,4,4,4,5,4,3,3,2,4,2,3,3,3,4,4,4,4,4,2,2,1,3,2,2,4,4,4,2
221,GP,M,16,R,GT3,T,2,2,at_home,other,course,no,no,mother,3,1,0,no,no,no,no,yes,no,4,2,2,1,2,3,2,17,15,15,mother,3,1,0,no,no,no,no,yes,no,4,2,2,1,2,3,4,12,10,11,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,4,0,0,1,0,0,4,0,0,0,4,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,2,0,4,0,0,0,0,2,4,0,0,0,0,0,0,4,2,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0
222,GP,M,16,R,GT3,T,3,3,services,services,reputation,yes,yes,mother,1,1,0,no,yes,no,yes,yes,no,4,3,2,3,4,5,8,8,9,10,mother,1,1,0,no,yes,no,yes,yes,no,4,3,2,3,4,5,0,11,10,10,2,3,4,3,4,4,5,4,4,1,5,4,4,5,4,4,4,5,2,2,4,1,1,3,3,3,4,4,2,3,2,4,2,3,3,3,4,3,4,4,2,4,2,3,1,5,1,5,4,2,4,3,3,3,4,5,3,4,2,4,1,3,3,4,1,2,2,4,5,4,2,4,4,3,5,4,2,4,3,2,1,1,4,1,4,2,4,3,5,2,1,4,1,4,5,5,5,4,3,4,3,2,2,3,3,1,4,4,4,4,3,4,4,2,2,1,4,4,4,2,2,5,4,5,4,5,4,3,2,2,1,1,2,5,4,5,4,5,5,5,2,4,2,4,1,4,2,3,4,4,5,5,4,3,2,3,3,2,2,4,3,5,3
223,GP,M,16,R,GT3,T,4,2,teacher,services,other,yes,yes,mother,1,1,0,no,yes,no,yes,yes,yes,4,3,3,3,4,3,10,10,8,9,mother,1,1,0,no,yes,no,yes,yes,yes,4,3,3,3,4,3,8,10,9,11,3,3,3,1,2,1,2,1,3,1,5,5,5,5,5,5,3,3,5,1,5,1,1,1,1,3,1,2,5,5,5,5,3,1,1,5,1,2,3,3,1,5,5,1,1,5,1,3,3,1,5,3,5,5,4,1,4,3,3,2,5,3,3,1,1,1,1,1,5,5,1,5,5,5,5,5,1,3,5,1,1,1,1,5,3,5,5,3,3,4,2,3,4,5,5,5,5,5,5,5,2,1,1,1,1,5,1,1,5,5,5,5,5,5,3,5,5,5,5,4,1,1,1,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,1,4,1,3,1,1,1,1,5,5,5,5,5,3,3,3,1,3,1,1,2,1,5
224,GP,M,16,R,GT3,T,4,3,services,other,reputation,no,yes,mother,2,1,0,yes,yes,no,yes,yes,no,3,3,3,1,1,4,2,11,15,15,mother,2,1,0,yes,yes,yes,yes,yes,no,3,3,3,1,1,4,6,9,11,11,4,4,4,4,4,3,4,4,2,2,2,2,5,4,4,4,5,5,4,2,3,2,1,2,4,3,5,2,2,2,3,2,2,2,5,1,2,4,3,3,2,4,3,3,4,5,4,4,2,2,2,2,1,4,4,1,3,1,2,4,4,2,4,4,4,2,4,4,2,2,2,2,4,4,5,4,2,2,1,4,2,1,2,5,5,4,4,5,4,2,2,2,3,2,3,3,4,2,2,4,4,2,4,4,4,2,4,4,2,2,4,2,1,4,2,2,4,4,4,2,1,4,4,4,2,4,2,3,4,2,2,1,4,2,5,4,2,5,4,5,4,2,3,5,2,4,3,3,4,4,4,2,4,2,2,5,4,2,2,4,2,4,4
225,GP,M,16,R,GT3,T,4,4,teacher,teacher,course,yes,yes,mother,1,1,0,no,no,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18,mother,1,1,0,no,no,no,yes,yes,no,3,5,5,2,5,4,8,14,14,15,4,2,4,4,4,4,4,3,1,1,4,4,5,5,4,5,5,5,2,1,2,1,1,2,4,4,4,5,2,4,2,3,2,4,4,4,4,4,4,3,2,3,2,1,4,3,2,4,2,3,3,2,2,4,4,1,4,1,3,3,4,3,4,2,3,4,2,4,4,4,1,3,3,4,2,3,5,1,1,4,4,2,2,2,4,4,3,4,3,3,3,3,2,4,4,4,4,4,3,3,3,1,1,2,4,4,2,1,4,4,4,4,5,4,2,2,4,4,4,2,2,2,4,2,4,5,4,4,1,2,1,3,2,2,4,5,4,5,5,4,3,4,1,2,1,3,2,3,4,4,4,4,5,1,1,3,3,3,2,3,5,2,4
226,GP,M,16,R,LE3,T,3,3,teacher,other,home,yes,yes,father,3,1,0,no,yes,yes,yes,yes,no,3,3,4,3,5,3,8,9,9,10,father,3,1,0,no,yes,no,yes,yes,no,3,3,4,3,5,3,16,10,11,12,4,4,3,4,4,4,4,3,2,2,4,4,4,4,5,4,4,4,4,2,2,1,1,2,4,4,4,3,2,2,1,1,2,4,4,4,4,4,4,2,2,4,1,3,3,4,3,4,4,2,2,1,2,4,5,1,4,5,2,1,5,2,3,4,3,4,4,4,2,2,2,2,2,5,4,5,2,5,5,2,4,3,3,2,4,3,2,4,2,3,4,4,3,4,2,2,2,4,1,3,4,4,4,2,2,2,2,2,4,4,2,4,4,2,2,4,3,2,3,3,3,3,4,2,4,4,4,3,2,2,3,4,2,2,4,4,3,4,2,4,4,4,4,4,5,4,4,4,1,1,1,1,2,3,3,4,4,2,3,3,3,4,4
227,GP,M,16,U,GT3,T,0,2,other,other,other,no,yes,mother,1,1,0,no,no,yes,no,yes,no,4,3,2,2,4,5,0,13,15,15,mother,1,1,0,no,no,no,no,yes,no,4,3,2,2,4,5,0,11,12,11,4,4,4,4,3,4,4,4,2,2,2,2,4,4,4,4,2,2,4,4,4,2,2,4,2,4,4,4,4,2,4,2,2,2,2,4,2,2,4,4,4,4,4,2,4,4,4,4,3,2,2,2,2,2,4,2,4,4,2,4,4,2,2,4,4,1,3,2,2,1,2,2,3,4,4,4,2,3,4,2,2,2,4,2,2,4,2,2,2,4,5,4,4,2,4,4,4,3,2,3,2,2,2,4,2,2,4,4,2,2,4,2,3,1,4,4,4,2,4,0,4,4,2,4,4,4,2,4,2,2,2,2,4,2,4,4,4,2,4,4,4,4,5,2,3,3,2,4,4,4,4,4,4,4,4,2,2,3,2,2,1,5,4
228,GP,M,16,U,GT3,T,1,0,other,other,reputation,yes,yes,mother,2,2,0,no,yes,yes,yes,yes,yes,4,3,2,1,1,3,2,13,15,16,mother,2,2,0,no,yes,no,yes,yes,yes,4,3,2,1,1,3,0,16,17,18,2,4,2,4,4,4,4,4,2,4,4,4,4,4,3,4,3,3,5,4,5,2,2,4,2,2,4,4,3,4,3,4,2,2,1,4,4,4,3,4,4,4,4,1,1,4,1,4,1,4,4,2,5,3,3,1,2,1,5,4,2,5,4,2,1,1,2,2,4,4,5,5,5,4,4,4,4,1,5,1,2,1,4,2,4,5,5,4,2,3,2,3,3,5,4,4,4,1,3,4,3,4,4,5,4,4,5,5,1,1,1,1,2,3,3,2,4,3,3,2,2,3,2,3,3,4,4,4,1,2,1,2,4,5,5,5,5,5,0,5,2,2,1,2,2,4,1,2,5,5,5,1,5,2,2,2,3,3,2,2,4,4,4
229,GP,M,16,U,GT3,T,1,2,services,services,other,yes,yes,mother,1,1,0,no,yes,yes,yes,yes,yes,3,3,3,1,2,3,2,11,12,11,mother,1,1,0,no,yes,no,yes,yes,yes,3,3,3,1,2,3,0,10,9,11,2,4,3,3,4,3,3,5,3,3,3,3,4,5,2,4,2,3,4,4,3,2,4,2,4,4,4,3,5,3,2,4,4,1,1,2,1,2,2,5,4,3,5,2,1,5,1,4,4,1,5,1,3,3,4,3,4,5,1,1,4,2,3,2,1,3,1,2,5,4,2,5,5,4,5,4,2,3,4,2,2,1,4,4,5,5,3,4,3,4,4,4,4,4,5,4,5,2,2,3,3,1,1,3,3,5,4,3,2,3,4,4,4,5,4,5,4,5,5,1,1,2,2,5,3,5,4,3,1,1,1,1,2,5,3,5,5,5,4,5,4,4,1,4,1,4,3,3,4,2,5,5,5,4,4,4,3,3,5,5,2,2,4
23,GP,F,15,U,GT3,T,4,2,other,other,reputation,yes,yes,mother,1,3,0,no,yes,no,yes,yes,no,5,3,3,1,3,1,4,13,14,14,mother,1,3,0,no,yes,no,yes,yes,no,5,3,3,1,3,1,4,15,15,15,4,4,5,4,4,3,4,2,2,2,4,4,3,4,4,3,4,3,4,2,3,2,1,4,3,3,3,3,3,2,3,1,4,3,4,3,4,4,3,3,2,3,3,2,2,4,2,4,3,1,3,2,1,3,4,4,4,4,3,4,4,3,3,3,2,4,2,3,5,4,2,4,3,4,4,4,1,4,4,2,5,1,2,2,2,1,1,4,1,4,4,4,4,4,5,4,5,3,3,3,3,2,2,4,5,4,4,4,4,2,3,1,2,4,2,2,4,4,2,4,1,4,1,2,3,3,3,3,3,4,4,3,2,2,1,4,3,2,4,4,5,4,2,4,2,4,4,4,4,4,5,4,5,2,2,3,4,4,4,3,4,4,4
230,GP,M,16,U,GT3,T,2,1,other,other,course,yes,yes,mother,3,1,0,no,no,no,no,yes,no,4,3,3,1,1,4,6,18,18,18,mother,3,1,0,no,no,no,no,yes,no,4,3,3,1,1,4,7,15,16,16,5,4,5,5,5,5,5,2,1,1,4,5,5,4,4,3,5,5,3,2,3,2,2,2,3,3,3,2,3,3,3,1,3,3,3,2,4,3,4,4,2,5,2,1,1,3,1,5,1,4,5,2,2,4,5,3,4,4,1,1,2,1,3,2,1,1,1,2,3,4,3,5,4,4,5,4,3,5,5,5,1,1,4,3,5,3,3,3,1,3,4,3,4,5,5,3,5,4,1,3,5,1,2,3,5,4,5,3,3,2,1,1,2,3,3,5,3,3,5,4,2,2,3,5,4,5,4,3,1,1,2,2,2,3,3,5,3,4,3,5,3,3,3,5,4,5,5,5,2,2,2,1,2,2,3,4,3,2,5,2,3,4,5
231,GP,M,16,U,GT3,T,2,2,other,other,course,yes,yes,father,1,2,0,no,no,no,no,no,no,4,3,5,2,4,4,4,10,10,10,father,1,2,0,no,no,no,no,no,no,4,3,5,2,4,4,0,9,10,11,4,3,4,4,4,4,4,3,2,2,4,5,4,4,4,4,4,4,3,2,2,2,2,2,4,4,4,1,2,2,1,2,2,4,0,5,4,0,3,1,2,1,1,5,4,4,3,4,4,4,3,3,1,3,3,5,5,5,2,4,4,4,4,1,3,4,4,4,2,1,2,2,3,2,4,1,3,4,5,3,5,3,4,2,4,3,5,4,3,2,1,3,2,3,3,4,4,3,3,4,2,3,3,4,2,1,2,4,4,4,4,4,4,4,2,2,4,4,1,4,4,2,5,4,4,4,4,5,4,4,4,3,2,3,4,4,2,5,4,5,4,3,4,5,4,4,5,4,4,4,4,4,4,5,5,5,4,3,3,5,1,4,4
232,GP,M,16,U,GT3,T,2,2,services,other,reputation,no,yes,father,2,2,1,no,no,yes,yes,yes,no,4,4,2,1,1,3,12,11,10,10,father,2,2,0,no,no,no,yes,yes,no,4,4,2,1,1,3,6,12,10,11,4,4,4,4,4,4,4,2,2,3,3,4,5,5,4,2,3,4,2,2,2,2,2,2,5,3,4,4,2,2,1,4,3,3,4,2,3,4,4,2,2,2,2,2,4,3,4,4,2,3,3,1,2,3,4,5,4,4,3,3,2,3,4,3,3,3,4,4,2,1,4,3,3,5,5,5,2,4,4,1,3,2,4,2,2,4,2,2,2,4,4,4,4,4,2,4,4,3,4,3,5,4,2,4,4,4,3,5,2,2,4,2,2,2,4,2,2,2,2,3,4,4,4,4,4,4,4,4,2,2,3,3,2,3,2,4,3,4,4,4,4,4,2,4,4,4,4,5,4,3,2,1,2,1,1,2,3,3,3,2,5,4,5
